sentence,label
She said she worked as deputy director of in Everett from 2005-09 and left to consult for social service providers.,1
She said she would write it.,1
She said so in her writings.,1
She said sophomore middle blockers Deyhsia Lofton and Hayden Huybers have been playing high-level volleyball.,1
"She said SPCA-LA ""has no limit on how long we hold animals for adoption in any of our facilities.",1
She said statements that L. had killed the victim were only based on hearsay.,1
She said that abolishing the Senate was an unrealistic goal due to a recent Supreme Court decision which ruled that seven provinces as well as the House of Commons and even the Senate itself would need to reach a consensus for that to happen.,1
She said that according to their mother Laura,1
She said that a newspaper reporter had come up to her and had taken her picture for the Presque Isle Star Herald and he'd asked her how she'd liked the buggy ride.,1
She said that another piece is around the quality of instruction.,1
She said that a Texas judge who awarded joint custody to her father made a wrong decision.,1
She said that in addition to working in the lab,1
She said that Lochte is a great athlete,1
She said that she has heard about what is going on in Kingman Crossing and she is not enthused because it does not sound yet like the best deal for the City.,1
She said that she learned her craft by watching and cooking alongside her mom,1
She said that the proposed Lottery awareness summit in Anambra would hold sometime in July.,1
She said that the representative she spoke to was dismissive and rude and claimed he was ‘more of a cat person’.,1
She said that when her husband lost the first of his legs,1
She said the 33 conditions placed on the planning permit would have dealt with many of the community’s concerns.,1
She said the 650-room complex is in a “central” position in Dinkytown,1
She said the Children's Hospital in Couva will be opened soon and the Oncology Centre will be built.,1
She said the colours were sort of inspired by the shop that was there previously – Lucky Lou’s – a retro shop filled with fun and funky things.,1
She said the cost of sandbags for private property will have to come out of the general fund,1
She said the detectives contacted her after tracking Fischer's car to her home a number of times.,1
"She said the district attorney's office took the ""highly unusual"" step of requesting a hearing to argue Smith was in violation",1
She said the exact number varies by day and time of the year.,1
She said the expansion of EarlyON’s programs will benefit the community by giving more children the opportunity to experience positive developmental health and well-being through play and inquiry-based learning opportunities.,1
She said the forum was a show of force and her determination to step up to the plate.,1
"She said the goal of Express Care is offering people ""convenient care"" for things like coughs",1
She said the government would review the governance arrangements of the agencies involved in the sector so as to ensure a transfer of lead responsibility to the private sector for the ownership and management of these entities.,1
She said the grandmother is holding a grudge because she is dating a black man.,1
She said the Hispanic community had grown substantially with new restaurants,1
She said the incident was reported to police and the student,1
She said the industry was hoping for a positive response as growers were facing a tough 18 months.,1
She said: “The meeting will discuss some detail regarding the emerging local plan,1
She said the problem is not limited to Williston.,1
She said there are more public relations people than journalists in South Africa.,1
She said the response from the first event has encouraged the CRC to reach out to teenagers.,1
She said there were also plans to launch a generator that is capable of lighting up 400 houses.,1
She said: “There were huge arguments against it in the beginning.,1
She said there will be two shows – one in Nelson Feb. 23 and.,1
She said the SBV and other central banks in the region had shared experiences in fintech management.,1
She said the school is “very pleased” by the result.,1
She said the subject article merely expressed an opinion of the writer on a matter of public interest concerning herein private complainant who is a public official himself.,1
She said the trade in her country’s natural resources should benefit her homeland and its people.,1
She said they are only quiet when they cover their cages for the night.,1
She said they are upset that she is hanging out with another man while her boyfriend is in jail.,1
She said they tell her that they know she has devoted her life to standing up for what is right for people of her community.,1
"She said: ""They told me his background.",1
"She said this in an interview with the Russian """,1
She underwent four hours of surgery at Kalispell Regional Medical Center,1
She underwent two weeks of tests and was told the devastating news: She had anal cancer.,1
She used to teach the Qur’an to children.,1
She visits the community often with her husband and two children and still calls Abbotsford home.,1
She volunteered as a gardener at Riverbanks Zoo,1
She volunteered with the Pioneer Girls,1
She waited on him like he was one,1
"She walked her classmates back through their first experiences at Hoosac Valley and said even though they may look back at themselves as freshmen and ""cringe"" tonight they are looking toward the future.",1
She wanted to be her ‘natural self’,1
She wants eight more years of turning over to the corporations in Jesus' name.,1
She wants to bring hope to the hopeless.,1
She wants to ensure the club remains vibrant and relevant to the community and its residents.,1
She wants to find some closure to everything that has happened between her,1
